video_id,title,description,publish_date,duration,view_count,like_count,url,thumbnail,processing_status,processing_date,transcript_path,embeddings_status,embeddings_date,embeddings_count
jGOucUG9qOI,"""Paul's Great Conflict"" Colossians 2:1-3","Fellowship Baptist Church - Oakton, VA 
February 28, 2021 (Morning Worship)",20210228,3564,6,0,https://www.youtube.com/watch?v=jGOucUG9qOI,https://i.ytimg.com/vi/jGOucUG9qOI/maxresdefault.jpg,processed,2025-04-17T08:16:20.202142,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\jGOucUG9qOI.json,pending,,0
BTZuWhSRWbY,"""The Ministry of Paul"" Colossians 1:24-29","Fellowship Baptist Church - Oakton, VA 
February 21, 2021 (Morning Worship)",20210221,3152,11,0,https://www.youtube.com/watch?v=BTZuWhSRWbY,https://i.ytimg.com/vi/BTZuWhSRWbY/maxresdefault.jpg,processed,2025-04-17T08:21:30.724493,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\BTZuWhSRWbY.json,pending,,0
i_WMz1iMqm8,"""Our Father Which Art In Heaven"" Luke 11:2","Fellowship Baptist Church - Oakton, VA 
February 17, 2021 (Mid-Week Service)",20210219,1679,6,0,https://www.youtube.com/watch?v=i_WMz1iMqm8,https://i.ytimg.com/vi/i_WMz1iMqm8/maxresdefault.jpg,processed,2025-04-17T08:24:14.315877,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\i_WMz1iMqm8.json,pending,,0
8yxgzwD76Xw,"""For The Gospel's Sake"" I Corinthians 9:16-27","Fellowship Baptist Church - Oakton, VA 
February 14, 2021 (Evening Worship)",20210217,2012,3,0,https://www.youtube.com/watch?v=8yxgzwD76Xw,https://i.ytimg.com/vi/8yxgzwD76Xw/maxresdefault.jpg,processed,2025-04-17T08:27:52.409312,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\8yxgzwD76Xw.json,pending,,0
kO7p7cqH3jA,"""Jesus Loves You"" I John 3:16","Fellowship Baptist Church - Oakton, VA 
February 14, 2021 (Morning Worship)",20210214,3089,13,0,https://www.youtube.com/watch?v=kO7p7cqH3jA,https://i.ytimg.com/vi/kO7p7cqH3jA/maxresdefault.jpg,processed,2025-04-17T08:32:50.425898,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\kO7p7cqH3jA.json,pending,,0
wGhXfp34H1M,"""Teach Us To Pray"" Luke 11:1-2","Fellowship Baptist Church - Oakton, VA 
February 10, 2021 (Mid-Week Service)",20210211,1472,7,0,https://www.youtube.com/watch?v=wGhXfp34H1M,https://i.ytimg.com/vi/wGhXfp34H1M/maxresdefault.jpg,processed,2025-04-17T08:34:37.000097,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\wGhXfp34H1M.json,pending,,0
eO6wOHtfoHo,"""The Exalted Christ"" Colossians 1:15-23","Fellowship Baptist Church - Oakton, VA 
February 7, 2021 (Morning Worship)",20210207,3658,7,0,https://www.youtube.com/watch?v=eO6wOHtfoHo,https://i.ytimg.com/vi/eO6wOHtfoHo/maxresdefault.jpg,processed,2025-04-17T08:40:54.264790,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\eO6wOHtfoHo.json,pending,,0
jIT6eZVTo_c,"""What Shall We Eat The Seventh Year?"" Leviticus 25:1-7, 18-22","Fellowship Baptist Church - Oakton, VA 
February 3, 2021 (Mid-Week Service)",20210204,1962,2,0,https://www.youtube.com/watch?v=jIT6eZVTo_c,https://i.ytimg.com/vi/jIT6eZVTo_c/maxresdefault.jpg,processed,2025-04-17T08:44:12.685768,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\jIT6eZVTo_c.json,pending,,0
HU9EA4cSKt0,"""Paul's Prayer For The Colossians"" Colossians 1:9-14","Fellowship Baptist Church - Oakton, VA 
January 31, 2021 (Morning Worship)",20210131,3963,7,0,https://www.youtube.com/watch?v=HU9EA4cSKt0,https://i.ytimg.com/vi/HU9EA4cSKt0/maxresdefault.jpg,processed,2025-04-17T08:51:14.061922,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\HU9EA4cSKt0.json,pending,,0
qnKUhM15Ycs,"""I Am The Lord Your God"" Leviticus 18:1-5","Fellowship Baptist Church - Oakton, VA 
January 27, 2021 (Mid-Week Service)",20210129,2172,10,1,https://www.youtube.com/watch?v=qnKUhM15Ycs,https://i.ytimg.com/vi/qnKUhM15Ycs/maxresdefault.jpg,processed,2025-04-17T08:55:23.126075,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\qnKUhM15Ycs.json,pending,,0
I8Vu4RmsDi8,"""Think It Not Strange"" I Peter 4:12-19","Fellowship Baptist Church - Oakton, VA 
January 24, 2021 (Evening Worship)",20210125,3107,3,0,https://www.youtube.com/watch?v=I8Vu4RmsDi8,https://i.ytimg.com/vi_webp/I8Vu4RmsDi8/maxresdefault.webp,processed,2025-04-17T09:01:01.683147,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\I8Vu4RmsDi8.json,pending,,0
zo6IdkJY-nY,"""Praying Always For You"" Colossians 1:3","Fellowship Baptist Church - Oakton, VA 
January 24, 2021 (Morning Worship)",20210125,2458,3,0,https://www.youtube.com/watch?v=zo6IdkJY-nY,https://i.ytimg.com/vi_webp/zo6IdkJY-nY/maxresdefault.webp,processed,2025-04-17T09:05:41.707546,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\zo6IdkJY-nY.json,pending,,0
ua2iS3T_sQE,"""I Love To Tell The Story"" Romans 1:14-16","Fellowship Baptist Church - Oakton, VA 
January 13, 2021 (Mid-Week Service)",20210113,3593,76,1,https://www.youtube.com/watch?v=ua2iS3T_sQE,https://i.ytimg.com/vi_webp/ua2iS3T_sQE/maxresdefault.webp,processed,2025-04-17T09:12:13.717154,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\ua2iS3T_sQE.json,pending,,0
Fa2tycL8Slk,"""The Disciples Were Called Christians"" Acts 11:19-26","Fellowship Baptist Church - Oakton, VA 
January 10, 2021 (Evening Worship)",20210111,2889,9,0,https://www.youtube.com/watch?v=Fa2tycL8Slk,https://i.ytimg.com/vi_webp/Fa2tycL8Slk/maxresdefault.webp,processed,2025-04-17T09:17:22.046813,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\Fa2tycL8Slk.json,pending,,0
NDFKzTPUOA0,"""To The Saints At Colosse"" Colossians 1:1-8","Fellowship Baptist Church - Oakton, VA 
January 10, 2021 (Morning Worship)",20210110,3190,15,1,https://www.youtube.com/watch?v=NDFKzTPUOA0,https://i.ytimg.com/vi_webp/NDFKzTPUOA0/maxresdefault.webp,processed,2025-04-17T09:23:01.247058,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\NDFKzTPUOA0.json,pending,,0
QAdyAImwSIQ,"""Jesus Is All The World To Me - Part 3"" I Peter 2:3,7","Fellowship Baptist Church - Oakton, VA 
January 6, 2021 (Mid-Week Service)",20210106,2820,57,2,https://www.youtube.com/watch?v=QAdyAImwSIQ,https://i.ytimg.com/vi_webp/QAdyAImwSIQ/maxresdefault.webp,processed,2025-04-17T09:29:12.046491,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\QAdyAImwSIQ.json,pending,,0
Sx0OLCSc_Mk,"""Engaged In The Work"" Exodus 31:1-11","Fellowship Baptist Church - Oakton, VA 
January 3, 2021 (Evening Worship)",20210104,2657,17,0,https://www.youtube.com/watch?v=Sx0OLCSc_Mk,https://i.ytimg.com/vi_webp/Sx0OLCSc_Mk/maxresdefault.webp,processed,2025-04-17T09:34:10.257568,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\Sx0OLCSc_Mk.json,pending,,0
LAgQEfojK6Q,"""Complete In Christ"" Colossians 2:10","Fellowship Baptist Church - Oakton, VA 
January 3, 2021 (Morning Worship)",20210103,2647,17,0,https://www.youtube.com/watch?v=LAgQEfojK6Q,https://i.ytimg.com/vi_webp/LAgQEfojK6Q/maxresdefault.webp,processed,2025-04-17T09:39:02.183627,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\LAgQEfojK6Q.json,pending,,0
wG9tDeVyFl8,"""It May Be That The Lord Will Work For Us"" I Samuel 14:1-23","Fellowship Baptist Church - Oakton, VA 
December 20, 2020 (Evening Worship)",20201221,2756,6,0,https://www.youtube.com/watch?v=wG9tDeVyFl8,https://i.ytimg.com/vi_webp/wG9tDeVyFl8/maxresdefault.webp,processed,2025-04-17T09:43:57.296571,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\wG9tDeVyFl8.json,pending,,0
Ap8WkGwQMm4,"""Good Tidings Of Great Joy"" Luke 2:8-20","Fellowship Baptist Church - Oakton, VA 
December 20, 2020 (Morning Worship)",20201221,3328,5,0,https://www.youtube.com/watch?v=Ap8WkGwQMm4,https://i.ytimg.com/vi_webp/Ap8WkGwQMm4/maxresdefault.webp,processed,2025-04-17T09:50:08.744500,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\Ap8WkGwQMm4.json,pending,,0
td5xeZwEM4k,"""Jesus Is All The World To Me - Part 2"" I Peter 2:3,7","Fellowship Baptist Church - Oakton, VA 
December 16, 2020 (Mid-Week Service)",20201216,2054,41,0,https://www.youtube.com/watch?v=td5xeZwEM4k,https://i.ytimg.com/vi_webp/td5xeZwEM4k/maxresdefault.webp,processed,2025-04-17T09:53:45.366055,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\td5xeZwEM4k.json,pending,,0
JrmIhisZf_M,"""The Birth of Ishmael"" Genesis 16:1-16","Fellowship Baptist Church - Oakton, VA 
December 13, 2020 (Evening Worship)",20201214,2509,7,0,https://www.youtube.com/watch?v=JrmIhisZf_M,https://i.ytimg.com/vi/JrmIhisZf_M/hqdefault.jpg,processed,2025-04-17T09:58:00.430916,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\JrmIhisZf_M.json,pending,,0
Mg6Jl4Z1Y9c,"FBC Oakton, VA - December 13, 2020 (Morning Worship)","""This Mortal Must Put On Immortality""
I Corinthians 15:51-58",20201213,3533,12,0,https://www.youtube.com/watch?v=Mg6Jl4Z1Y9c,https://i.ytimg.com/vi_webp/Mg6Jl4Z1Y9c/maxresdefault.webp,processed,2025-04-17T10:03:49.902912,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\Mg6Jl4Z1Y9c.json,pending,,0
otLjEpBz9Rk,"""Jesus Is All The World To Me - Part 1"" John 20:28-29","Fellowship Baptist Church - Oakton, VA 
December 9, 2020 (Mid-Week Service)",20201210,1842,8,0,https://www.youtube.com/watch?v=otLjEpBz9Rk,https://i.ytimg.com/vi_webp/otLjEpBz9Rk/maxresdefault.webp,processed,2025-04-17T10:06:55.650050,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\otLjEpBz9Rk.json,pending,,0
6jkKQL6IlWQ,"""The Lord Made A Covenant With Abram"" Genesis 15:7-21","Fellowship Baptist Church - Oakton, VA 
December 6, 2020 (Evening Worship)",20201209,2898,3,0,https://www.youtube.com/watch?v=6jkKQL6IlWQ,https://i.ytimg.com/vi_webp/6jkKQL6IlWQ/maxresdefault.webp,processed,2025-04-17T10:11:45.310163,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\6jkKQL6IlWQ.json,pending,,0
oGfQDeDvcH0,"FBC Oakton, VA - December 6, 2020 (Morning Worship)","""Our Eyes Are Upon Thee""
II Chronicles 20:1-30",20201209,3075,17,0,https://www.youtube.com/watch?v=oGfQDeDvcH0,https://i.ytimg.com/vi_webp/oGfQDeDvcH0/maxresdefault.webp,processed,2025-04-17T10:17:03.236246,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\oGfQDeDvcH0.json,pending,,0
NGIJFkrbrSQ,"""Whom Do Men Say That I Am?"" Matthew 16:13-17","Fellowship Baptist Church - Oakton, VA 
December 2, 2020 (Mid-Week Service)",20201203,1766,5,0,https://www.youtube.com/watch?v=NGIJFkrbrSQ,https://i.ytimg.com/vi_webp/NGIJFkrbrSQ/maxresdefault.webp,processed,2025-04-17T10:20:03.074986,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\NGIJFkrbrSQ.json,pending,,0
DFRdmeWDOAQ,"""To Me Thou Hast Given No Seed"" Genesis 15:2-6","Fellowship Baptist Church - Oakton, VA 
November 29, 2020 (Evening Worship)",20201130,3107,1,0,https://www.youtube.com/watch?v=DFRdmeWDOAQ,https://i.ytimg.com/vi_webp/DFRdmeWDOAQ/maxresdefault.webp,processed,2025-04-17T10:25:10.032529,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\DFRdmeWDOAQ.json,pending,,0
qxIieTPfZl0,"FBC Oakton, VA - November 29, 2020 (Morning Worship)","""Our Lips Giving Thanks To His Name - Part 2""
Hebrews 13:18-25",20201129,2816,3,0,https://www.youtube.com/watch?v=qxIieTPfZl0,https://i.ytimg.com/vi_webp/qxIieTPfZl0/maxresdefault.webp,processed,2025-04-17T10:30:06.091367,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\qxIieTPfZl0.json,pending,,0
QHvb8WfH4Bc,"""Thank You, Lord"" Ephesians 5:20","Fellowship Baptist Church - Oakton, VA 
November 22, 2020 (Evening Worship)",20201123,2858,3,0,https://www.youtube.com/watch?v=QHvb8WfH4Bc,https://i.ytimg.com/vi_webp/QHvb8WfH4Bc/maxresdefault.webp,processed,2025-04-17T10:34:46.972534,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\QHvb8WfH4Bc.json,pending,,0
iLWpm-rQ98E,"FBC Oakton, VA - November 22, 2020 (Morning Worship)","""Our Lips Giving Thanks To His Name - Part 1""
Hebrews 13:7-17",20201122,3343,8,0,https://www.youtube.com/watch?v=iLWpm-rQ98E,https://i.ytimg.com/vi_webp/iLWpm-rQ98E/maxresdefault.webp,processed,2025-04-17T10:40:27.464324,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\iLWpm-rQ98E.json,pending,,0
9G6aYNGlUN8,"""The Trinity"" I John 5:7","Fellowship Baptist Church - Oakton, VA 
November 18, 2020 (Mid-Week Service)",20201119,2240,5,0,https://www.youtube.com/watch?v=9G6aYNGlUN8,https://i.ytimg.com/vi_webp/9G6aYNGlUN8/maxresdefault.webp,processed,2025-04-17T10:44:08.644878,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\9G6aYNGlUN8.json,pending,,0
O-P_67xx1P0,"""The Righteous Lord Loveth Righteousness"" Psalm 11:7","Fellowship Baptist Church - Oakton, VA 
November 15, 2020 (Evening Worship)",20201116,3010,5,0,https://www.youtube.com/watch?v=O-P_67xx1P0,https://i.ytimg.com/vi_webp/O-P_67xx1P0/maxresdefault.webp,processed,2025-04-17T10:59:13.301475,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\O-P_67xx1P0.json,pending,,0
59eHWxG90YI,"""Thy Name Is Great - Part 2"" Proverbs 18:10","Fellowship Baptist Church - Oakton, VA 
November 11, 2020 (Mid-Week Service)",20201112,1896,5,0,https://www.youtube.com/watch?v=59eHWxG90YI,https://i.ytimg.com/vi_webp/59eHWxG90YI/maxresdefault.webp,processed,2025-04-17T11:02:25.558070,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\59eHWxG90YI.json,pending,,0
V5wHGLUSkdE,"""A Man Named Zacchaeus"" Luke 19:1-10","Fellowship Baptist Church - Oakton, VA 
November 8, 2020 (Evening Worship)",20201109,2592,9,0,https://www.youtube.com/watch?v=V5wHGLUSkdE,https://i.ytimg.com/vi_webp/V5wHGLUSkdE/maxresdefault.webp,processed,2025-04-17T11:06:37.671800,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\V5wHGLUSkdE.json,pending,,0
ciFBd-kT0pk,"FBC Oakton, VA - November 8, 2020 (Morning Worship)","""The Finish Line""
Hebrews 12:18-29",20201108,3324,12,0,https://www.youtube.com/watch?v=ciFBd-kT0pk,https://i.ytimg.com/vi_webp/ciFBd-kT0pk/maxresdefault.webp,processed,2025-04-17T11:28:35.919093,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\ciFBd-kT0pk.json,pending,,0
cM6ex7jcF4E,"""Thy Name Is Great - Part 1"" Proverbs 18:10","Fellowship Baptist Church - Oakton, VA 
November 4, 2020 (Mid-Week Service)",20201105,2056,11,0,https://www.youtube.com/watch?v=cM6ex7jcF4E,https://i.ytimg.com/vi_webp/cM6ex7jcF4E/maxresdefault.webp,processed,2025-04-17T11:32:13.766960,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\cM6ex7jcF4E.json,pending,,0
-oec2OYFv2I,"""The Day Of Trouble"" Psalm 50:15","Fellowship Baptist Church - Oakton, VA 
November 1, 2020 (Evening Worship)",20201102,2797,10,0,https://www.youtube.com/watch?v=-oec2OYFv2I,https://i.ytimg.com/vi/-oec2OYFv2I/hqdefault.jpg,in_progress,2025-04-17T11:17:03.347417,,pending,,0
b0asT7EEcLU,"FBC Oakton, VA - November 1, 2020 (Morning Worship)","""Whom The Lord Loveth He Chasteneth""
Hebrews 12:4-17",20201101,2977,12,0,https://www.youtube.com/watch?v=b0asT7EEcLU,https://i.ytimg.com/vi/b0asT7EEcLU/hqdefault.jpg,processed,2025-04-17T11:38:52.005013,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\b0asT7EEcLU.json,pending,,0
EOBB4xsyduY,"FBC Oakton, VA - October 28, 2020 (Mid-Week Service)","""The Greatness Of God - Part 2""
Psalm 150:2",20201029,2241,7,0,https://www.youtube.com/watch?v=EOBB4xsyduY,https://i.ytimg.com/vi/EOBB4xsyduY/hqdefault.jpg,processed,2025-04-17T13:06:30.531038,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\EOBB4xsyduY.json,pending,,0
9Lj9S26ifeI,"FBC Oakton, VA - October 25, 2020 (Evening Worship)","""Jerusalem Was Taken""
Jeremiah 38:28",20201026,3689,4,0,https://www.youtube.com/watch?v=9Lj9S26ifeI,https://i.ytimg.com/vi_webp/9Lj9S26ifeI/maxresdefault.webp,processed,2025-04-17T13:13:47.841899,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\9Lj9S26ifeI.json,pending,,0
dQq2qxx8aHM,"FBC Oakton, VA - October 25, 2020 (Morning Worship)","""Run The Race""
Hebrews 12:1-3",20201025,3231,8,0,https://www.youtube.com/watch?v=dQq2qxx8aHM,https://i.ytimg.com/vi_webp/dQq2qxx8aHM/maxresdefault.webp,processed,2025-04-17T13:19:39.984770,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\dQq2qxx8aHM.json,pending,,0
iwVXkDtclDU,"FBC Oakton, VA - October 21, 2020 (Mid-Week Service)","""The Greatness Of God - Part 1""
Psalm 135:1-5",20201023,2179,9,0,https://www.youtube.com/watch?v=iwVXkDtclDU,https://i.ytimg.com/vi_webp/iwVXkDtclDU/maxresdefault.webp,processed,2025-04-17T13:23:39.162531,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\iwVXkDtclDU.json,pending,,0
vrOSuRckXw0,"FBC Oakton, VA - October 18, 2020 (Evening Worship)","""A Memorable Greeting""
Genesis 15:1",20201019,1691,6,0,https://www.youtube.com/watch?v=vrOSuRckXw0,https://i.ytimg.com/vi_webp/vrOSuRckXw0/maxresdefault.webp,processed,2025-04-17T13:26:40.203087,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\vrOSuRckXw0.json,pending,,0
317YMHnIXHg,"FBC Oakton, VA - October 18, 2020 (Morning Worship)","""A Good Report Through Faith""
Hebrews 11:32-40",20201018,3658,13,0,https://www.youtube.com/watch?v=317YMHnIXHg,https://i.ytimg.com/vi_webp/317YMHnIXHg/maxresdefault.webp,processed,2025-04-17T13:33:03.764331,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\317YMHnIXHg.json,pending,,0
BhyhczSVZM0,"FBC Oakton, VA - October 14, 2020 (Mid-Week Service)","""The Lord Is The True God""
Jeremiah 10:1-18",20201015,2297,7,1,https://www.youtube.com/watch?v=BhyhczSVZM0,https://i.ytimg.com/vi_webp/BhyhczSVZM0/maxresdefault.webp,in_progress,2025-04-17T11:07:04.524879,,pending,,0
oCRgIP1Bzd0,"FBC Oakton, VA - October 11, 2020 (Evening Worship)","""Abram Met Melchizedek""
Genesis 14:17-24",20201012,3025,8,0,https://www.youtube.com/watch?v=oCRgIP1Bzd0,https://i.ytimg.com/vi/oCRgIP1Bzd0/sddefault.jpg,processed,2025-04-17T13:38:25.732586,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\oCRgIP1Bzd0.json,pending,,0
tfcDQLfGdd8,"FBC Oakton, VA - October 4, 2020 (Evening Worship)","""And They Took Lot""
Genesis 14:1-16",20201005,2350,2,0,https://www.youtube.com/watch?v=tfcDQLfGdd8,https://i.ytimg.com/vi/tfcDQLfGdd8/sddefault.jpg,processed,2025-04-17T13:42:39.319947,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\tfcDQLfGdd8.json,pending,,0
LtegeF3nWJo,"FBC Oakton, VA - September 30, 2020 (Mid-Week Service)","""Bibliology - Part 3""
Titus 2:1",20201001,2141,11,0,https://www.youtube.com/watch?v=LtegeF3nWJo,https://i.ytimg.com/vi/LtegeF3nWJo/sddefault.jpg,processed,2025-04-17T13:46:23.113843,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\LtegeF3nWJo.json,pending,,0
qXJTL7gNqeA,"FBC Oakton, VA - September 27, 2020 (Morning Worship)","""Living By Faith - Part 2""
Hebrews 11:8-22",20200927,3466,10,0,https://www.youtube.com/watch?v=qXJTL7gNqeA,https://i.ytimg.com/vi/qXJTL7gNqeA/sddefault.jpg,processed,2025-04-17T13:52:10.226755,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\qXJTL7gNqeA.json,pending,,0
YfpmsbD24pg,"FBC Oakton, VA - September 23, 2020 (Mid-Week Service)","""Why Couldn't We Cast Him Out?""
Mark 9:17-29",20200924,1884,5,0,https://www.youtube.com/watch?v=YfpmsbD24pg,https://i.ytimg.com/vi/YfpmsbD24pg/sddefault.jpg,processed,2025-04-17T13:55:30.885421,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\YfpmsbD24pg.json,pending,,0
jEyvI9b4gw8,"FBC Oakton, VA - September 20, 2020 (Evening Worship)","""Let There Be No Strife""
Genesis 13:1-18",20200921,2795,1,0,https://www.youtube.com/watch?v=jEyvI9b4gw8,https://i.ytimg.com/vi/jEyvI9b4gw8/sddefault.jpg,processed,2025-04-17T14:00:09.123208,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\jEyvI9b4gw8.json,pending,,0
TeWW6mhl9W8,"FBC Oakton, VA - September 20, 2020 (Morning Worship)","""Living By Faith - Part 1""
Hebrews 11:4-7",20200920,3084,16,0,https://www.youtube.com/watch?v=TeWW6mhl9W8,https://i.ytimg.com/vi/TeWW6mhl9W8/sddefault.jpg,processed,2025-04-17T14:05:12.074248,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\TeWW6mhl9W8.json,pending,,0
B2bISRh1PFo,"FBC Oakton, VA - September 13, 2020 (Morning Worship)","""Examine Yourselves""
I Peter 1:13-16",20200913,3568,16,2,https://www.youtube.com/watch?v=B2bISRh1PFo,https://i.ytimg.com/vi/B2bISRh1PFo/sddefault.jpg,processed,2025-04-17T14:11:05.359159,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\B2bISRh1PFo.json,pending,,0
L2VPresPC4c,"FBC Oakton, VA - September 6, 2020 (Morning Worship)","""Now Faith Is""
Hebrews 11:1-3",20200906,3179,5,0,https://www.youtube.com/watch?v=L2VPresPC4c,https://i.ytimg.com/vi/L2VPresPC4c/sddefault.jpg,processed,2025-04-17T14:16:13.404688,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\L2VPresPC4c.json,pending,,0
iQq15jU_zqs,"FBC Oakton, VA - September 2, 2020 (Mid-Week Service)","""Search Me, O God""
Psalm 139:23-24",20200903,1563,7,0,https://www.youtube.com/watch?v=iQq15jU_zqs,https://i.ytimg.com/vi/iQq15jU_zqs/sddefault.jpg,processed,2025-04-17T14:17:56.514496,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\iQq15jU_zqs.json,pending,,0
JmFMWRCQvuk,"FBC Oakton, VA - August 30, 2020 (Evening Worship)","""Abram Went Down Into Egypt""
Genesis 12:10-20",20200831,2624,14,0,https://www.youtube.com/watch?v=JmFMWRCQvuk,https://i.ytimg.com/vi/JmFMWRCQvuk/sddefault.jpg,processed,2025-04-17T14:22:13.833090,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\JmFMWRCQvuk.json,pending,,0
Ufw5LOw3rkA,"FBC Oakton, VA - August 30, 2020 (Morning Worship)","""He That Shall Come Will Come""
Hebrews 10:26-39",20200830,3219,4,0,https://www.youtube.com/watch?v=Ufw5LOw3rkA,https://i.ytimg.com/vi/Ufw5LOw3rkA/sddefault.jpg,processed,2025-04-17T14:27:32.089352,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\Ufw5LOw3rkA.json,pending,,0
DHlr6H0yH5I,"FBC Oakton, VA - August 26, 2020 (Mid-Week Service)","""That They Had Been With Jesus""
Acts 4:13",20200827,2213,5,0,https://www.youtube.com/watch?v=DHlr6H0yH5I,https://i.ytimg.com/vi/DHlr6H0yH5I/sddefault.jpg,processed,2025-04-17T14:31:15.081077,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\DHlr6H0yH5I.json,pending,,0
EP6z-pS8q5k,"FBC Oakton, VA - August 23, 2020 (Evening Worship)","""So Abram Departed""
Genesis 12:1-9",20200824,2475,5,0,https://www.youtube.com/watch?v=EP6z-pS8q5k,https://i.ytimg.com/vi/EP6z-pS8q5k/sddefault.jpg,processed,2025-04-17T14:35:20.500099,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\EP6z-pS8q5k.json,pending,,0
iT8pxOgIv0A,"FBC Oakton, VA - August 23, 2020 (Morning Worship)","""A New And Living Way""
Hebrews 10:19-25",20200823,3205,2,0,https://www.youtube.com/watch?v=iT8pxOgIv0A,https://i.ytimg.com/vi/iT8pxOgIv0A/sddefault.jpg,processed,2025-04-17T14:40:47.783107,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\iT8pxOgIv0A.json,pending,,0
JwkVB_xWwdI,"FBC Oakton, VA - August 19, 2020 (Mid-Week Service)","""He Marvelled Because Of Their Unbelief""
Mark 6:5-6",20200820,2076,22,1,https://www.youtube.com/watch?v=JwkVB_xWwdI,https://i.ytimg.com/vi/JwkVB_xWwdI/sddefault.jpg,processed,2025-04-17T14:44:09.736074,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\JwkVB_xWwdI.json,pending,,0
XXBT17UK3Ck,"FBC Oakton, VA - August 16, 2020 (Morning Worship)","""One Sacrifice For Sins For Ever""
Hebrews 10:1-18",20200819,3491,7,0,https://www.youtube.com/watch?v=XXBT17UK3Ck,https://i.ytimg.com/vi/XXBT17UK3Ck/sddefault.jpg,processed,2025-04-17T14:49:42.002087,C:\Users\rdw71\Documents\Python\sermon-library\transcription\data\transcripts\XXBT17UK3Ck.json,pending,,0
